"year","Site","N","n","tau_all_kg","tau_all_cnt","mu_all_kg","mu_all_cnt","se_all_kg","tau_lrg_kg","tau_lrg_cnt","mu_lrg_kg","mu_lrg_cnt","se_lrg_kg"
2014,"5",44,4,9.88,491,0.224545454545455,11.1590909090909,0.040004564413803,4.81493646601942,151.822368421053,0.109430374227714,3.45050837320574,0.0184032586977871
2014,"7",43,4,36.92,1214,0.858604651162791,28.2325581395349,0.0924009639507067,33.4239440660066,987.084112149533,0.777301024790851,22.9554444685938,0.0265448985787256
2014,"8",44,4,14.308,520,0.325181818181818,11.8181818181818,0.066126450656722,12.3806308289676,409.5,0.281377973385628,9.30681818181818,0.030005470163168
2014,"9",44,4,8.67,148,0.197045454545455,3.36363636363636,0.0368595120775863,8.67,148,0.197045454545455,3.36363636363636,0.00555678052349669
2014,"10",43,4,25.95,1746,0.603488372093023,40.6046511627907,0.0747227312758089,14.7644493343653,478.598984771574,0.343359286845705,11.1302089481761,0.0432124853010108
2014,"11",43,4,40.35,1361,0.938372093023256,31.6511627906977,0.0948852137636891,36.3791594669118,1088.8,0.846026964346785,25.3209302325581,0.0432803281578628
2015,"1",44,4,56.56,1655,1.28545454545455,37.6136363636364,0.137081654400187,55.1355226718447,1558.27922077922,1.25308006072374,35.4154368358914,0.0243933479123819
2015,"2",44,4,62.64,3691,1.42363636363636,83.8863636363636,0.069642769316604,33.5558583265941,1245.82871536524,0.762633143786229,28.3142889855736,0.0730545787947748
2015,"3",44,4,35.97,1621,0.8175,36.8409090909091,0.0947965023083357,23.9656192228916,630.928143712575,0.544673164156627,14.3392759934676,0.0892798111798225
2015,"4",43,4,48.97,3332,1.13883720930233,77.4883720930233,0.0996345533413316,17.6728174651163,541.788617886179,0.410995755002704,12.5997352996786,0.0209322523363557
2015,"5",44,4,7.87,538,0.178863636363636,12.2272727272727,0.0303506914652658,4.05090363636364,119.555555555556,0.0920659917355372,2.71717171717172,0.0174666907258042
2015,"7",44,4,12.49,435,0.283863636363636,9.88636363636364,0.0548168350295082,9.86302567586207,225.267857142857,0.224159674451411,5.11972402597403,0.011202411082448
2015,"8",44,4,7.4,312,0.168181818181818,7.09090909090909,0.0354781186878809,5.56299111111111,175.5,0.126431616161616,3.98863636363636,0.0120428232165707
2015,"9",44,4,10.93,201,0.248409090909091,4.56818181818182,0.0622626089370737,10.8024795183246,188.4375,0.245510898143741,4.28267045454546,0.00986269925633594
2015,"10",44,4,42.55,2333,0.967045454545454,53.0227272727273,0.0960452564360921,20.590723151751,563.937086092715,0.467970980721613,12.8167519566526,0.109422447103754
2015,"11",44,4,46.51,1048,1.05704545454545,23.8181818181818,0.426650702990278,35.3428942823529,514.096106853147,0.803247597326203,11.6840024284806,0.128071306582167
2016,"1",40,8,109.05,3515,2.72625,87.875,0.217133034814356,100.430359847605,2896.91896024465,2.51075899619013,72.4229740061162,0.0653377349140837
2016,"2",40,8,94.16,4928,2.354,123.2,0.123681145050592,55.7391025536723,1785.87797240383,1.39347756384181,44.6469493100956,0.155987772549558
2016,"3",39,8,65.94,2630,1.69076923076923,67.4358974358974,0.177077940789041,50.2429755910112,1272.67833403727,1.28828142541054,32.6327777958274,0.0924844419732077
2016,"4",40,8,34.83,2316,0.87075,57.9,0.125372464312114,18.7826602198853,699.463087248322,0.469566505497132,17.4865771812081,0.0493032297300484
2016,"5",40,8,21.94,1267,0.5485,31.675,0.0846838388602132,13.1576389061785,427.132575757576,0.328940972654462,10.6783143939394,0.0274445848284726
2016,"7",40,8,26.55,1059,0.66375,26.475,0.11395044328848,21.4023645478723,632.524886877828,0.535059113696809,15.8131221719457,0.0289508355313526
2016,"8",40,8,20.09,993,0.50225,24.825,0.125609022775293,9.45039123024055,244.08938547486,0.236259780756014,6.10223463687151,0.0661962466614016
2016,"9",40,8,16.014,387,0.40035,9.675,0.0768659801879636,15.6559487354108,355.5,0.391398718385269,8.8875,0.013106581788529
2016,"10",40,8,58.82,2726,1.4705,68.15,0.166372284889903,36.8030595410714,875.120385232745,0.920076488526786,21.8780096308186,0.105168888954894
2017,"1",40,8,103.31,3541,2.58275,88.525,0.227049352903386,90.8496888936387,2458.46571428571,2.27124222234097,61.4616428571429,0.114171659790924
2017,"2",40,7,143.52,10509,3.588,262.725,0.209178552119156,32.9345645662432,1226.80728844966,0.82336411415608,30.6701822112415,0.351407504083607
2017,"3",39,8,75.69,3828,1.94076923076923,98.1538461538462,0.200604143066143,50.0185791238095,1202.38461538462,1.28252766984127,30.8303747534517,0.151035989101982
2017,"4",40,8,82.41,5846,2.06025,146.15,0.226252493257264,32.327502162876,1012.26844262295,0.8081875540719,25.3067110655738,0.128565718033057
2017,"5",40,7,28.33,2044,0.70825,51.1,0.131579111184109,14.1081469505963,413.207547169811,0.352703673764906,10.3301886792453,0.0582628225500894
2017,"7",40,8,39.87,1913,0.99675,47.825,0.14215483951465,25.4727522779043,678.806451612903,0.636818806947608,16.9701612903226,0.0560578266240746
2017,"8",40,8,58.48,3342,1.462,83.55,0.171219681950351,24.8642061818182,675.653144302207,0.621605154545455,16.8913286075552,0.128254402008779
2017,"9",40,8,24.99,1133,0.62475,28.325,0.0956046798420052,9.36126965135699,186.135714285714,0.234031741283925,4.65339285714286,0.0596908490267754
2017,"10",40,8,82.35,5518,2.05875,137.95,0.190567030908368,33.0500080997506,882.238372093023,0.826250202493766,22.0559593023256,0.179910233960023
2017,"11",38,8,79.51,5434,2.09236842105263,143,0.204646742855545,37.2531535705458,1153.6595158033,0.980346146593311,30.3594609421922,0.14810530574358
2018,"1",44,4,118.19,4751,2.68613636363636,107.977272727273,0.121085303527504,98.7859004018265,3438.49710923843,2.24513410004151,78.1476615736006,0.108122003816989
2018,"2",44,4,100.15,6763,2.27613636363636,153.704545454545,0.109024705731017,27.4008912623762,1129.14762741652,0.622747528690369,25.6624460776482,0.160075082611677
2018,"3",44,4,80.5700959232614,4116,1.83113854371049,93.5454545454545,0.132328476680819,46.7192415385692,1187.05956112853,1.06180094405839,26.9786263892847,0.16127695317256
2018,"4",44,4,88.83,6984,2.01886363636364,158.727272727273,0.153765704060259,24.254597735901,941.800350262697,0.551240857634113,21.4045534150613,0.110437658257549
2018,"5",44,4,40.34,3189,0.916818181818182,72.4772727272727,0.100565931760164,18.9645332266667,781.918269230769,0.431012118787879,17.7708697552448,0.0834113474363813
2018,"7",43,4,80.92,5992,1.88186046511628,139.348837209302,0.162229843859054,29.6910072131148,1253.88148148148,0.690488539839878,29.1600344530577,0.221396397802156
2018,"8",41,4,64.7,3438,1.5780487804878,83.8536585365854,0.127985907909576,37.0775158573854,1215.10468938037,0.90432965505818,29.6366997409846,0.0990401008864742
2018,"9",44,3,24.73,741,0.562045454545455,16.8409090909091,0.0734189083558907,21.9372650322581,572.590909090909,0.498574205278592,13.0134297520661,0.0192356732032471
2018,"10",44,4,79.75,4920,1.8125,111.818181818182,0.158468197635152,30.2085132286995,875.140997830803,0.686557118834081,19.8895681325182,0.299237794953079
2018,"11",44,4,55.53,2740,1.26204545454545,62.2727272727273,0.128113478513769,38.4937901944444,1526.30872483221,0.874858868055556,34.6888346552776,0.0930584206689276
